pmid,gene,year,title
40015633,CUX1,2025,A p.N92K variant of the GTPase RAC3 disrupts cortical neuron migration and axon elongation.
40015633,BCL11B,2025,A p.N92K variant of the GTPase RAC3 disrupts cortical neuron migration and axon elongation.
40010576,PAX6,2025,Three-branch feature enhancement and fusion network for focal cortical dysplasia lesions segmentatio
40010576,WNT3A,2025,Three-branch feature enhancement and fusion network for focal cortical dysplasia lesions segmentatio
40010576,MTOR,2025,Three-branch feature enhancement and fusion network for focal cortical dysplasia lesions segmentatio
40010576,CUX1,2025,Three-branch feature enhancement and fusion network for focal cortical dysplasia lesions segmentatio
40010576,BCL11B,2025,Three-branch feature enhancement and fusion network for focal cortical dysplasia lesions segmentatio
40007253,PAX6,2025,Estimating Multimodal Structural Brain Variability in Schizophrenia Spectrum Disorders: A Worldwide 
40007253,WNT3A,2025,Estimating Multimodal Structural Brain Variability in Schizophrenia Spectrum Disorders: A Worldwide 
40007253,MTOR,2025,Estimating Multimodal Structural Brain Variability in Schizophrenia Spectrum Disorders: A Worldwide 
40007253,CUX1,2025,Estimating Multimodal Structural Brain Variability in Schizophrenia Spectrum Disorders: A Worldwide 
40007253,BCL11B,2025,Estimating Multimodal Structural Brain Variability in Schizophrenia Spectrum Disorders: A Worldwide 
39999176,PAX6,2025,"NOTCH, ERK, and SHH signaling respectively control the fate determination of cortical glia and olfac"
39999176,WNT3A,2025,"NOTCH, ERK, and SHH signaling respectively control the fate determination of cortical glia and olfac"
39999176,MTOR,2025,"NOTCH, ERK, and SHH signaling respectively control the fate determination of cortical glia and olfac"
39999176,CUX1,2025,"NOTCH, ERK, and SHH signaling respectively control the fate determination of cortical glia and olfac"
39999176,BCL11B,2025,"NOTCH, ERK, and SHH signaling respectively control the fate determination of cortical glia and olfac"
39984577,PAX6,2025,Aberrant activation of the mTOR signaling pathway in Rasmussen encephalitis.
39984577,WNT3A,2025,Aberrant activation of the mTOR signaling pathway in Rasmussen encephalitis.
39984577,MTOR,2025,Aberrant activation of the mTOR signaling pathway in Rasmussen encephalitis.
39984577,CUX1,2025,Aberrant activation of the mTOR signaling pathway in Rasmussen encephalitis.
39984577,BCL11B,2025,Aberrant activation of the mTOR signaling pathway in Rasmussen encephalitis.
39978324,PAX6,2025,Quantifying the Timing of Gyral and Sulcal Formation Relative to Growth in the Ferret Cerebral Corte
39978324,WNT3A,2025,Quantifying the Timing of Gyral and Sulcal Formation Relative to Growth in the Ferret Cerebral Corte
39978324,MTOR,2025,Quantifying the Timing of Gyral and Sulcal Formation Relative to Growth in the Ferret Cerebral Corte
39978324,CUX1,2025,Quantifying the Timing of Gyral and Sulcal Formation Relative to Growth in the Ferret Cerebral Corte
39978324,BCL11B,2025,Quantifying the Timing of Gyral and Sulcal Formation Relative to Growth in the Ferret Cerebral Corte
39978087,PAX6,2025,Neuropsychological functioning in children and adolescents with pharmacoresistant epilepsy due to ma
39978087,WNT3A,2025,Neuropsychological functioning in children and adolescents with pharmacoresistant epilepsy due to ma
39978087,MTOR,2025,Neuropsychological functioning in children and adolescents with pharmacoresistant epilepsy due to ma
39978087,CUX1,2025,Neuropsychological functioning in children and adolescents with pharmacoresistant epilepsy due to ma
39978087,BCL11B,2025,Neuropsychological functioning in children and adolescents with pharmacoresistant epilepsy due to ma
39973610,PAX6,2025,Cytomegalic parvalbumin neurons in fetal cases of hemimegalencephaly.
39973610,WNT3A,2025,Cytomegalic parvalbumin neurons in fetal cases of hemimegalencephaly.
39973610,MTOR,2025,Cytomegalic parvalbumin neurons in fetal cases of hemimegalencephaly.
39973610,CUX1,2025,Cytomegalic parvalbumin neurons in fetal cases of hemimegalencephaly.
39973610,BCL11B,2025,Cytomegalic parvalbumin neurons in fetal cases of hemimegalencephaly.
39968916,PAX6,2025,Cortical reorganization in neuropathic pain due to peripheral nerve degeneration: altered cortical s
39968916,WNT3A,2025,Cortical reorganization in neuropathic pain due to peripheral nerve degeneration: altered cortical s
39968916,MTOR,2025,Cortical reorganization in neuropathic pain due to peripheral nerve degeneration: altered cortical s
39968916,CUX1,2025,Cortical reorganization in neuropathic pain due to peripheral nerve degeneration: altered cortical s
39968916,BCL11B,2025,Cortical reorganization in neuropathic pain due to peripheral nerve degeneration: altered cortical s
39966338,PAX6,2025,Hippocampal Subfield Abnormalities in Patients With Primary Trigeminal Neuralgia.
39966338,WNT3A,2025,Hippocampal Subfield Abnormalities in Patients With Primary Trigeminal Neuralgia.
39966338,MTOR,2025,Hippocampal Subfield Abnormalities in Patients With Primary Trigeminal Neuralgia.
39966338,CUX1,2025,Hippocampal Subfield Abnormalities in Patients With Primary Trigeminal Neuralgia.
39966338,BCL11B,2025,Hippocampal Subfield Abnormalities in Patients With Primary Trigeminal Neuralgia.
39954331,PAX6,2025,"Neurogenic arthrogryposis, hypotonia, dysmorphic features plus malformation of cortical development "
39954331,WNT3A,2025,"Neurogenic arthrogryposis, hypotonia, dysmorphic features plus malformation of cortical development "
39954331,MTOR,2025,"Neurogenic arthrogryposis, hypotonia, dysmorphic features plus malformation of cortical development "
39954331,CUX1,2025,"Neurogenic arthrogryposis, hypotonia, dysmorphic features plus malformation of cortical development "
39954331,BCL11B,2025,"Neurogenic arthrogryposis, hypotonia, dysmorphic features plus malformation of cortical development "
39935311,PAX6,2025,Alteration in Cortical Structure Mediating the Impact of Blood Oxygen-Carrying Capacity on Gross Mot
39935311,WNT3A,2025,Alteration in Cortical Structure Mediating the Impact of Blood Oxygen-Carrying Capacity on Gross Mot
39935311,MTOR,2025,Alteration in Cortical Structure Mediating the Impact of Blood Oxygen-Carrying Capacity on Gross Mot
39935311,CUX1,2025,Alteration in Cortical Structure Mediating the Impact of Blood Oxygen-Carrying Capacity on Gross Mot
39935311,BCL11B,2025,Alteration in Cortical Structure Mediating the Impact of Blood Oxygen-Carrying Capacity on Gross Mot
39930656,PAX6,2025,Molecular mechanisms of hotspot variants in cytoskeletal β-actin associated with Baraitser-Winter sy
39930656,WNT3A,2025,Molecular mechanisms of hotspot variants in cytoskeletal β-actin associated with Baraitser-Winter sy
39930656,MTOR,2025,Molecular mechanisms of hotspot variants in cytoskeletal β-actin associated with Baraitser-Winter sy
39930656,CUX1,2025,Molecular mechanisms of hotspot variants in cytoskeletal β-actin associated with Baraitser-Winter sy
39930656,BCL11B,2025,Molecular mechanisms of hotspot variants in cytoskeletal β-actin associated with Baraitser-Winter sy
39923914,PAX6,2025,The sulcal pits as neurodevelopmental markers: A systematic review about their potential use in clin
39923914,WNT3A,2025,The sulcal pits as neurodevelopmental markers: A systematic review about their potential use in clin
39923914,MTOR,2025,The sulcal pits as neurodevelopmental markers: A systematic review about their potential use in clin
39923914,CUX1,2025,The sulcal pits as neurodevelopmental markers: A systematic review about their potential use in clin
39923914,BCL11B,2025,The sulcal pits as neurodevelopmental markers: A systematic review about their potential use in clin
39922861,PAX6,2025,Pax6 regulates neuronal migration and cell proliferation via interacting with Wnt3a during cortical 
39922861,WNT3A,2025,Pax6 regulates neuronal migration and cell proliferation via interacting with Wnt3a during cortical 
39922861,MTOR,2025,Pax6 regulates neuronal migration and cell proliferation via interacting with Wnt3a during cortical 
39922861,CUX1,2025,Pax6 regulates neuronal migration and cell proliferation via interacting with Wnt3a during cortical 
39922861,BCL11B,2025,Pax6 regulates neuronal migration and cell proliferation via interacting with Wnt3a during cortical 
39919537,PAX6,2025,Action potential-dependent α4-containing GABA(A) receptors contribute to epileptogenicity in focal c
39919537,WNT3A,2025,Action potential-dependent α4-containing GABA(A) receptors contribute to epileptogenicity in focal c
39919537,MTOR,2025,Action potential-dependent α4-containing GABA(A) receptors contribute to epileptogenicity in focal c
39919537,CUX1,2025,Action potential-dependent α4-containing GABA(A) receptors contribute to epileptogenicity in focal c
39919537,BCL11B,2025,Action potential-dependent α4-containing GABA(A) receptors contribute to epileptogenicity in focal c
39918427,PAX6,2025,Ictal scalp EEG patterns are shaped by seizure etiology in temporal lobe epilepsy.
39918427,WNT3A,2025,Ictal scalp EEG patterns are shaped by seizure etiology in temporal lobe epilepsy.
39918427,MTOR,2025,Ictal scalp EEG patterns are shaped by seizure etiology in temporal lobe epilepsy.
39918427,CUX1,2025,Ictal scalp EEG patterns are shaped by seizure etiology in temporal lobe epilepsy.
39918427,BCL11B,2025,Ictal scalp EEG patterns are shaped by seizure etiology in temporal lobe epilepsy.
39912370,PAX6,2025,Characterization of the Porcine Cingulate Sulcus Cytoarchitecture.
39912370,WNT3A,2025,Characterization of the Porcine Cingulate Sulcus Cytoarchitecture.
39912370,MTOR,2025,Characterization of the Porcine Cingulate Sulcus Cytoarchitecture.
39912370,CUX1,2025,Characterization of the Porcine Cingulate Sulcus Cytoarchitecture.
39912370,BCL11B,2025,Characterization of the Porcine Cingulate Sulcus Cytoarchitecture.
39910445,PAX6,2025,Regional hippocampal thinning and gyrification abnormalities and associated cognition in children wi
39910445,WNT3A,2025,Regional hippocampal thinning and gyrification abnormalities and associated cognition in children wi
39910445,MTOR,2025,Regional hippocampal thinning and gyrification abnormalities and associated cognition in children wi
39910445,CUX1,2025,Regional hippocampal thinning and gyrification abnormalities and associated cognition in children wi
39910445,BCL11B,2025,Regional hippocampal thinning and gyrification abnormalities and associated cognition in children wi
39909569,PAX6,2025,MRI Interpretation Errors in Adult Patients with Medically Refractory Epilepsy.
39909569,WNT3A,2025,MRI Interpretation Errors in Adult Patients with Medically Refractory Epilepsy.
39909569,MTOR,2025,MRI Interpretation Errors in Adult Patients with Medically Refractory Epilepsy.
39909569,CUX1,2025,MRI Interpretation Errors in Adult Patients with Medically Refractory Epilepsy.
39909569,BCL11B,2025,MRI Interpretation Errors in Adult Patients with Medically Refractory Epilepsy.
39909351,PAX6,2025,Association of cortical macrostructural and microstructural changes with cognitive performance and g
39909351,WNT3A,2025,Association of cortical macrostructural and microstructural changes with cognitive performance and g
39909351,MTOR,2025,Association of cortical macrostructural and microstructural changes with cognitive performance and g
39909351,CUX1,2025,Association of cortical macrostructural and microstructural changes with cognitive performance and g
39909351,BCL11B,2025,Association of cortical macrostructural and microstructural changes with cognitive performance and g
39900685,PAX6,2025,Somatic variants in SLC35A2 leading to defects in N-glycosylation in mild malformation of cortical d
39900685,WNT3A,2025,Somatic variants in SLC35A2 leading to defects in N-glycosylation in mild malformation of cortical d
39900685,MTOR,2025,Somatic variants in SLC35A2 leading to defects in N-glycosylation in mild malformation of cortical d
39900685,CUX1,2025,Somatic variants in SLC35A2 leading to defects in N-glycosylation in mild malformation of cortical d
39900685,BCL11B,2025,Somatic variants in SLC35A2 leading to defects in N-glycosylation in mild malformation of cortical d
39894596,PAX6,2025,Sleep Phylogeny: Have We Jumped the Shark?
39894596,WNT3A,2025,Sleep Phylogeny: Have We Jumped the Shark?
39894596,MTOR,2025,Sleep Phylogeny: Have We Jumped the Shark?
39894596,CUX1,2025,Sleep Phylogeny: Have We Jumped the Shark?
39894596,BCL11B,2025,Sleep Phylogeny: Have We Jumped the Shark?
39885152,PAX6,2025,Stress landscape of folding brain serves as a map for axonal pathfinding.
39885152,WNT3A,2025,Stress landscape of folding brain serves as a map for axonal pathfinding.
39885152,MTOR,2025,Stress landscape of folding brain serves as a map for axonal pathfinding.
39885152,CUX1,2025,Stress landscape of folding brain serves as a map for axonal pathfinding.
39885152,BCL11B,2025,Stress landscape of folding brain serves as a map for axonal pathfinding.
39878593,PAX6,2025,A subpopulation of cortical neurons altered by mutations in the autism risk gene DDX3X.
39878593,WNT3A,2025,A subpopulation of cortical neurons altered by mutations in the autism risk gene DDX3X.
39878593,MTOR,2025,A subpopulation of cortical neurons altered by mutations in the autism risk gene DDX3X.
39878593,CUX1,2025,A subpopulation of cortical neurons altered by mutations in the autism risk gene DDX3X.
39878593,BCL11B,2025,A subpopulation of cortical neurons altered by mutations in the autism risk gene DDX3X.
39864569,PAX6,2025,Decoding cortical folding patterns in marmosets using machine learning and large language model.
39864569,WNT3A,2025,Decoding cortical folding patterns in marmosets using machine learning and large language model.
39864569,MTOR,2025,Decoding cortical folding patterns in marmosets using machine learning and large language model.
39864569,CUX1,2025,Decoding cortical folding patterns in marmosets using machine learning and large language model.
39864569,BCL11B,2025,Decoding cortical folding patterns in marmosets using machine learning and large language model.
39858526,PAX6,2025,Developmental and Epileptic Encephalopathy: Pathogenesis of Intellectual Disability Beyond Channelop
39858526,WNT3A,2025,Developmental and Epileptic Encephalopathy: Pathogenesis of Intellectual Disability Beyond Channelop
39858526,MTOR,2025,Developmental and Epileptic Encephalopathy: Pathogenesis of Intellectual Disability Beyond Channelop
39858526,CUX1,2025,Developmental and Epileptic Encephalopathy: Pathogenesis of Intellectual Disability Beyond Channelop
39858526,BCL11B,2025,Developmental and Epileptic Encephalopathy: Pathogenesis of Intellectual Disability Beyond Channelop
39843235,PAX6,2025,Longitudinal Sex-at-Birth and Age Analyses of Cortical Structure in the ABCD Study.
39843235,WNT3A,2025,Longitudinal Sex-at-Birth and Age Analyses of Cortical Structure in the ABCD Study.
39843235,MTOR,2025,Longitudinal Sex-at-Birth and Age Analyses of Cortical Structure in the ABCD Study.
39843235,CUX1,2025,Longitudinal Sex-at-Birth and Age Analyses of Cortical Structure in the ABCD Study.
39843235,BCL11B,2025,Longitudinal Sex-at-Birth and Age Analyses of Cortical Structure in the ABCD Study.
39833280,PAX6,2025,Long-term tracking of neural and oligodendroglial development in large-scale human cerebral organoid
39833280,WNT3A,2025,Long-term tracking of neural and oligodendroglial development in large-scale human cerebral organoid
39833280,MTOR,2025,Long-term tracking of neural and oligodendroglial development in large-scale human cerebral organoid
39833280,CUX1,2025,Long-term tracking of neural and oligodendroglial development in large-scale human cerebral organoid
39833280,BCL11B,2025,Long-term tracking of neural and oligodendroglial development in large-scale human cerebral organoid
39832168,PAX6,2025,Longitudinal Assessment of Abnormal Cortical Folding in Fetuses and Neonates With Isolated Non-Sever
39832168,WNT3A,2025,Longitudinal Assessment of Abnormal Cortical Folding in Fetuses and Neonates With Isolated Non-Sever
39832168,MTOR,2025,Longitudinal Assessment of Abnormal Cortical Folding in Fetuses and Neonates With Isolated Non-Sever
39832168,CUX1,2025,Longitudinal Assessment of Abnormal Cortical Folding in Fetuses and Neonates With Isolated Non-Sever
39832168,BCL11B,2025,Longitudinal Assessment of Abnormal Cortical Folding in Fetuses and Neonates With Isolated Non-Sever
39832138,PAX6,2025,Cortical Gyrification and Cognitive Decline in the Human Brain With Type 2 Diabetes Mellitus.
39832138,WNT3A,2025,Cortical Gyrification and Cognitive Decline in the Human Brain With Type 2 Diabetes Mellitus.
39832138,MTOR,2025,Cortical Gyrification and Cognitive Decline in the Human Brain With Type 2 Diabetes Mellitus.
39832138,CUX1,2025,Cortical Gyrification and Cognitive Decline in the Human Brain With Type 2 Diabetes Mellitus.
39832138,BCL11B,2025,Cortical Gyrification and Cognitive Decline in the Human Brain With Type 2 Diabetes Mellitus.
39825710,PAX6,2025,Naa15 Haploinsufficiency and De Novo Missense Variants Associate With Neurodevelopmental Disorders a
39825710,WNT3A,2025,Naa15 Haploinsufficiency and De Novo Missense Variants Associate With Neurodevelopmental Disorders a
39825710,MTOR,2025,Naa15 Haploinsufficiency and De Novo Missense Variants Associate With Neurodevelopmental Disorders a
39825710,CUX1,2025,Naa15 Haploinsufficiency and De Novo Missense Variants Associate With Neurodevelopmental Disorders a
39825710,BCL11B,2025,Naa15 Haploinsufficiency and De Novo Missense Variants Associate With Neurodevelopmental Disorders a
39809477,PAX6,2025,Pituitary stalk interruption syndrome with coexistent focal cortical dysplasia in a young boy.
39809477,WNT3A,2025,Pituitary stalk interruption syndrome with coexistent focal cortical dysplasia in a young boy.
39809477,MTOR,2025,Pituitary stalk interruption syndrome with coexistent focal cortical dysplasia in a young boy.
39809477,CUX1,2025,Pituitary stalk interruption syndrome with coexistent focal cortical dysplasia in a young boy.
39809477,BCL11B,2025,Pituitary stalk interruption syndrome with coexistent focal cortical dysplasia in a young boy.
39805017,PAX6,2025,Expansion of a conserved architecture drives the evolution of the primate visual cortex.
39805017,WNT3A,2025,Expansion of a conserved architecture drives the evolution of the primate visual cortex.
39805017,MTOR,2025,Expansion of a conserved architecture drives the evolution of the primate visual cortex.
39805017,CUX1,2025,Expansion of a conserved architecture drives the evolution of the primate visual cortex.
39805017,BCL11B,2025,Expansion of a conserved architecture drives the evolution of the primate visual cortex.
39791229,PAX6,2025,Role of data-driven regional growth model in shaping brain folding patterns.
39791229,WNT3A,2025,Role of data-driven regional growth model in shaping brain folding patterns.
39791229,MTOR,2025,Role of data-driven regional growth model in shaping brain folding patterns.
39791229,CUX1,2025,Role of data-driven regional growth model in shaping brain folding patterns.
39791229,BCL11B,2025,Role of data-driven regional growth model in shaping brain folding patterns.
39786329,PAX6,2025,Predictive Methods and Probabilistic Mapping of Subcortical Brain Components in Fossil Carnivora.
39786329,WNT3A,2025,Predictive Methods and Probabilistic Mapping of Subcortical Brain Components in Fossil Carnivora.
39786329,MTOR,2025,Predictive Methods and Probabilistic Mapping of Subcortical Brain Components in Fossil Carnivora.
39786329,CUX1,2025,Predictive Methods and Probabilistic Mapping of Subcortical Brain Components in Fossil Carnivora.
39786329,BCL11B,2025,Predictive Methods and Probabilistic Mapping of Subcortical Brain Components in Fossil Carnivora.
39761216,PAX6,2025,Aberrant Cortical Morphological Networks in First-Episode Schizophrenia.
39761216,WNT3A,2025,Aberrant Cortical Morphological Networks in First-Episode Schizophrenia.
39761216,MTOR,2025,Aberrant Cortical Morphological Networks in First-Episode Schizophrenia.
39761216,CUX1,2025,Aberrant Cortical Morphological Networks in First-Episode Schizophrenia.
39761216,BCL11B,2025,Aberrant Cortical Morphological Networks in First-Episode Schizophrenia.
39756122,PAX6,2025,Glymphatic system dysfunction in epilepsy related to focal cortical dysplasia and its relationship w
39756122,WNT3A,2025,Glymphatic system dysfunction in epilepsy related to focal cortical dysplasia and its relationship w
39756122,MTOR,2025,Glymphatic system dysfunction in epilepsy related to focal cortical dysplasia and its relationship w
39756122,CUX1,2025,Glymphatic system dysfunction in epilepsy related to focal cortical dysplasia and its relationship w
39756122,BCL11B,2025,Glymphatic system dysfunction in epilepsy related to focal cortical dysplasia and its relationship w
39754831,PAX6,2025,A microanatomical study of the precentral cerebral wall in human fetuses of the second trimester wit
39754831,WNT3A,2025,A microanatomical study of the precentral cerebral wall in human fetuses of the second trimester wit
39754831,MTOR,2025,A microanatomical study of the precentral cerebral wall in human fetuses of the second trimester wit
39754831,CUX1,2025,A microanatomical study of the precentral cerebral wall in human fetuses of the second trimester wit
39754831,BCL11B,2025,A microanatomical study of the precentral cerebral wall in human fetuses of the second trimester wit
39752525,PAX6,2025,Human brain dynamics are shaped by rare long-range connections over and above cortical geometry.
39752525,WNT3A,2025,Human brain dynamics are shaped by rare long-range connections over and above cortical geometry.
39752525,MTOR,2025,Human brain dynamics are shaped by rare long-range connections over and above cortical geometry.
39752525,CUX1,2025,Human brain dynamics are shaped by rare long-range connections over and above cortical geometry.
39752525,BCL11B,2025,Human brain dynamics are shaped by rare long-range connections over and above cortical geometry.
39745107,PAX6,2025,miR-1224 Controls Mammal Cerebral Cortex Development by Targeting the 3'-UTR of the Dlx1 mRNA.
39745107,WNT3A,2025,miR-1224 Controls Mammal Cerebral Cortex Development by Targeting the 3'-UTR of the Dlx1 mRNA.
39745107,MTOR,2025,miR-1224 Controls Mammal Cerebral Cortex Development by Targeting the 3'-UTR of the Dlx1 mRNA.
39745107,CUX1,2025,miR-1224 Controls Mammal Cerebral Cortex Development by Targeting the 3'-UTR of the Dlx1 mRNA.
39745107,BCL11B,2025,miR-1224 Controls Mammal Cerebral Cortex Development by Targeting the 3'-UTR of the Dlx1 mRNA.
39741123,PAX6,2025,Personalized Human Astrocyte-Derived Region-Specific Forebrain Organoids Recapitulate Endogenous Pat
39741123,WNT3A,2025,Personalized Human Astrocyte-Derived Region-Specific Forebrain Organoids Recapitulate Endogenous Pat
39741123,MTOR,2025,Personalized Human Astrocyte-Derived Region-Specific Forebrain Organoids Recapitulate Endogenous Pat
39741123,CUX1,2025,Personalized Human Astrocyte-Derived Region-Specific Forebrain Organoids Recapitulate Endogenous Pat
39741123,BCL11B,2025,Personalized Human Astrocyte-Derived Region-Specific Forebrain Organoids Recapitulate Endogenous Pat
40023165,PAX6,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,TBR2,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,TRNP1,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,ARHGAP11B,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,FAM107A,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,SOX2,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,NES,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,NR2F1,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,HOPX,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,ASPM,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
40023165,CUX1,2025,Outer radial glia promotes white matter regeneration after neonatal brain injury.
39213150,PAX6,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,TBR2,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,TRNP1,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,ARHGAP11B,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,FAM107A,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,SOX2,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,NES,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,NR2F1,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,HOPX,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,ASPM,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
39213150,CUX1,2024,Protocol for generating human cortical organoids enriched in outer radial glia by guided differentia
38583153,PAX6,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,TBR2,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,TRNP1,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,ARHGAP11B,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,FAM107A,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,SOX2,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,NES,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,NR2F1,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,HOPX,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,ASPM,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38583153,CUX1,2024,Generation of human cerebral organoids with a structured outer subventricular zone.
38369736,PAX6,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,TBR2,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,TRNP1,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,ARHGAP11B,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,FAM107A,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,SOX2,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,NES,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,NR2F1,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,HOPX,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,ASPM,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
38369736,CUX1,2024,Development and evolution of the primate neocortex from a progenitor cell perspective.
37834410,PAX6,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,TBR2,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,TRNP1,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,ARHGAP11B,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,FAM107A,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,SOX2,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,NES,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,NR2F1,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,HOPX,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,ASPM,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37834410,CUX1,2023,Neonatal Exposure to Lipopolysaccharide Promotes Neurogenesis of Subventricular Zone Progenitors in 
37740653,PAX6,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,TBR2,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,TRNP1,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,ARHGAP11B,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,FAM107A,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,SOX2,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,NES,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,NR2F1,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,HOPX,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,ASPM,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
37740653,CUX1,2023,Hippocampal and neocortical BRAF mutant non-expansive lesions in focal epilepsies.
35670518,PAX6,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,TBR2,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,TRNP1,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,ARHGAP11B,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,FAM107A,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,SOX2,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,NES,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,NR2F1,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,HOPX,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,ASPM,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35670518,CUX1,2022,Evolution of genetic mechanisms regulating cortical neurogenesis.
35563273,PAX6,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,TBR2,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,TRNP1,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,ARHGAP11B,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,FAM107A,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,SOX2,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
